PROC_TRACEINFO,Binar OP130_Resultat_Global_v
I-B-XA1207672-190906-03587,0
I-B-XA1207672-190504-00767,0
I-B-XA1207672-190429-00208,0
I-B-XA1207672-190906-04100,0
I-B-XA1207672-190712-03424,0
I-B-XA1207672-190429-00945,0
I-B-XA1207672-190830-02002,0
I-B-XA1207672-190906-00028,0
I-B-XA1207672-190830-02573,0
I-B-XA1207672-190831-00192,0
I-B-XA1207672-190830-04490,0
I-B-XA1207672-190905-01104,0
I-B-XA1207672-190712-01145,0
I-B-XA1207672-190727-01685,0
I-B-XA1207672-190528-02909,0
I-B-XA1207672-190422-00681,0
I-B-XA1207672-190530-03378,0
I-B-XA1207672-190610-00055,0
I-B-XA1207672-190706-01788,0
I-B-XA1207672-190508-02766,0
I-B-XA1207672-190815-00004,0
I-B-XA1207672-190504-01433,0
I-B-XA1207672-190802-01203,0
I-B-XA1207672-190830-02490,0
I-B-XA1207672-190513-00512,0
I-B-XA1207672-190528-02677,0
I-B-XA1207672-190712-03313,0
I-B-XA1207672-190429-00577,0
I-B-XA1207672-190905-03417,0
I-B-XA1207672-190906-00678,0
I-B-XA1207672-190907-00272,0
I-B-XA1207672-190629-00903,0
I-B-XA1207672-190906-00137,0
I-B-XA1207672-190508-02709,0
I-B-XA1207672-190907-00249,0
I-B-XA1207672-190502-02160,0
I-B-XA1207672-190906-03707,0
I-B-XA1207672-190429-00690,0
I-B-XA1207672-190503-03183,0
I-B-XA1207672-190530-03950,0
I-B-XA1207672-190629-00824,0
I-B-XA1207672-190508-03844,0
I-B-XA1207672-190528-01677,0
I-B-XA1207672-190907-02389,0
I-B-XA1207672-190425-00017,0
I-B-XA1207672-190829-00321,0
I-B-XA1207672-190828-01508,0
I-B-XA1207672-190513-00142,0
I-B-XA1207672-190530-03553,0
I-B-XA1207672-190528-02367,0
I-B-XA1207672-190504-01516,0
I-B-XA1207672-190830-03106,0
I-B-XA1207672-190528-02940,0
I-B-XA1207672-190504-01985,0
I-B-XA1207672-190801-03585,0
I-B-XA1207672-190429-00841,0
I-B-XA1207672-190525-01838,0
I-B-XA1207672-190621-03154,0
I-B-XA1207672-190907-00921,0
I-B-XA1207672-190627-01096,0
I-B-XA1207672-190905-03359,0
I-B-XA1207672-190502-02886,0
I-B-XA1207672-190830-03348,0
I-B-XA1207672-190503-00526,0
I-B-XA1207672-190508-03286,0
I-B-XA1207672-190530-03494,0
I-B-XA1207672-190502-01194,0
I-B-XA1207672-190830-03000,0
I-B-XA1207672-190713-00619,0
I-B-XA1207672-190429-00108,0
I-B-XA1207672-190830-00795,0
I-B-XA1207672-190830-01925,0
I-B-XA1207672-190712-00875,0
I-B-XA1207672-190508-03075,0
I-B-XA1207672-190727-01028,0
I-B-XA1207672-190528-03111,0
I-B-XA1207672-190906-02138,0
I-B-XA1207672-190906-01424,0
I-B-XA1207672-190621-01366,0
I-B-XA1207672-190528-03422,0
I-B-XA1207672-190629-00755,0
I-B-XA1207672-190829-00647,0
I-B-XA1207672-190712-01029,0
I-B-XA1207672-190906-00695,0
I-B-XA1207672-190425-01024,0
I-B-XA1207672-190508-02297,0
I-B-XA1207672-190615-01614,0
I-B-XA1207672-190830-03939,0
I-B-XA1207672-190504-01426,0
I-B-XA1207672-190821-01188,0
I-B-XA1207672-190830-02062,0
I-B-XA1207672-190425-00413,0
I-B-XA1207672-190715-00096,0
I-B-XA1207672-190527-00069,0
I-B-XA1207672-190801-03538,0
I-B-XA1207672-190712-01141,0
I-B-XA1207672-190801-03604,0
I-B-XA1207672-190504-01758,0
I-B-XA1207672-190829-00385,0
I-B-XA1207672-190504-01810,0
I-B-XA1207672-190429-01052,0
I-B-XA1207672-190508-02120,0
I-B-XA1207672-190815-00039,0
I-B-XA1207672-190503-00027,0
I-B-XA1207672-190629-00715,0
I-B-XA1207672-190830-04368,0
I-B-XA1207672-190830-03017,0
I-B-XA1207672-190610-00683,0
I-B-XA1207672-190520-00239,0
I-B-XA1207672-190429-00225,0
I-B-XA1207672-190830-04651,0
I-B-XA1207672-190830-00918,0
I-B-XA1207672-190520-01323,0
I-B-XA1207672-190906-00073,0
I-B-XA1207672-190906-00648,0
I-B-XA1207672-190802-02583,0
I-B-XA1207672-190429-00810,0
I-B-XA1207672-190504-00281,0
I-B-XA1207672-190712-01398,0
I-B-XA1207672-190712-03546,0
I-B-XA1207672-190531-00236,0
I-B-XA1207672-190830-04184,0
I-B-XA1207672-190828-03102,0
I-B-XA1207672-190802-00607,0
I-B-XA1207672-190513-00528,0
I-B-XA1207672-190503-01000,0
I-B-XA1207672-190802-00625,0
I-B-XA1207672-190830-01704,0
I-B-XA1207672-190904-01434,0
I-B-XA1207672-190425-00651,0
I-B-XA1207672-190424-02005,0
I-B-XA1207672-190906-01942,0
I-B-XA1207672-190829-00067,0
I-B-XA1207672-190508-02247,0
I-B-XA1207672-190513-01216,0
I-B-XA1207672-190907-00227,0
I-B-XA1207672-190502-01452,0
I-B-XA1207672-190906-01725,0
I-B-XA1207672-190907-01686,0
I-B-XA1207672-190527-00515,0
I-B-XA1207672-190425-00563,0
I-B-XA1207672-190802-00290,0
I-B-XA1207672-190829-00108,0
I-B-XA1207672-190801-03578,0
I-B-XA1207672-190503-00618,0
I-B-XA1207672-190830-00697,0
I-B-XA1207672-190803-00190,0
I-B-XA1207672-190715-00053,0
I-B-XA1207672-190424-02854,0
I-B-XA1207672-190422-00241,0
I-B-XA1207672-190829-00132,0
I-B-XA1207672-190530-03235,0
I-B-XA1207672-190905-03824,0
I-B-XA1207672-190504-00010,0
I-B-XA1207672-190802-02276,0
I-B-XA1207672-190802-00599,0
I-B-XA1207672-190905-01327,0
I-B-XA1207672-190904-01572,0
I-B-XA1207672-190830-01647,0
I-B-XA1207672-190828-02982,0
I-B-XA1207672-190527-00056,0
I-B-XA1207672-190802-02541,0
I-B-XA1207672-190828-01183,0
I-B-XA1207672-190821-01174,0
I-B-XA1207672-190425-00292,0
I-B-XA1207672-190905-03791,0
I-B-XA1207672-190528-03256,0
I-B-XA1207672-190530-03530,0
I-B-XA1207672-190621-00766,0
I-B-XA1207672-190713-00476,0
I-B-XA1207672-190425-00858,1
I-B-XA1207672-190729-00357,0
I-B-XA1207672-190627-01635,0
I-B-XA1207672-190906-01313,0
I-B-XA1207672-190528-01278,0
I-B-XA1207672-190513-00876,0
I-B-XA1207672-190906-01242,0
I-B-XA1207672-190830-01004,0
I-B-XA1207672-190822-00609,0
I-B-XA1207672-190513-00931,0
I-B-XA1207672-190828-03110,0
I-B-XA1207672-190627-01475,0
I-B-XA1207672-190504-01809,0
I-B-XA1207672-190527-00020,0
I-B-XA1207672-190503-00934,0
I-B-XA1207672-190907-02743,0
I-B-XA1207672-190615-01755,0
I-B-XA1207672-190504-00808,0
I-B-XA1207672-190530-04366,0
I-B-XA1207672-190627-00996,0
I-B-XA1207672-190503-03233,0
I-B-XA1207672-190503-00927,0
I-B-XA1207672-190906-03912,0
I-B-XA1207672-190610-00662,0
I-B-XA1207672-190706-01583,0
I-B-XA1207672-190906-01037,0
I-B-XA1207672-190706-01546,0
I-B-XA1207672-190528-01345,0
I-B-XA1207672-190905-03910,0
I-B-XA1207672-190830-03020,0
I-B-XA1207672-190830-04779,0
I-B-XA1207672-190801-02186,0
I-B-XA1207672-190508-02296,0
I-B-XA1207672-190424-02357,0
I-B-XA1207672-190802-00344,0
I-B-XA1207672-190706-01298,0
I-B-XA1207672-190520-00748,0
I-B-XA1207672-190906-01376,0
I-B-XA1207672-190508-03604,0
I-B-XA1207672-190527-00318,0
I-B-XA1207672-190528-03347,0
I-B-XA1207672-190530-03912,0
I-B-XA1207672-190802-02953,0
I-B-XA1207672-190907-01300,0
I-B-XA1207672-190425-00698,0
I-B-XA1207672-190727-01262,0
I-B-XA1207672-190821-00911,0
I-B-XA1207672-190621-00963,0
I-B-XA1207672-190907-01788,0
I-B-XA1207672-190830-04137,0
I-B-XA1207672-190904-01343,0
I-B-XA1207672-190504-01515,0
I-B-XA1207672-190905-03097,0
I-B-XA1207672-190821-01199,0
I-B-XA1207672-190701-00358,0
I-B-XA1207672-190822-00670,0
I-B-XA1207672-190527-00890,0
I-B-XA1207672-190508-03271,0
I-B-XA1207672-190801-02201,0
I-B-XA1207672-190801-03741,0
I-B-XA1207672-190801-03705,0
I-B-XA1207672-190520-00465,0
I-B-XA1207672-190907-02674,0
I-B-XA1207672-190531-00031,0
I-B-XA1207672-190429-00884,0
I-B-XA1207672-190801-01325,0
I-B-XA1207672-190830-01655,0
I-B-XA1207672-190906-00950,0
I-B-XA1207672-190504-00128,0
I-B-XA1207672-190830-02552,0
I-B-XA1207672-190504-01663,0
I-B-XA1207672-190803-00407,0
I-B-XA1207672-190508-03385,0
I-B-XA1207672-190429-00272,0
I-B-XA1207672-190503-02698,0
I-B-XA1207672-190513-01548,0
I-B-XA1207672-190727-01419,0
I-B-XA1207672-190424-02027,0
I-B-XA1207672-190802-02302,0
I-B-XA1207672-190520-00344,0
I-B-XA1207672-190508-03011,0
I-B-XA1207672-190427-02215,0
I-B-XA1207672-190629-00969,0
I-B-XA1207672-190830-01557,0
I-B-XA1207672-190422-00709,0
I-B-XA1207672-190801-02127,0
I-B-XA1207672-190520-00860,0
I-B-XA1207672-190706-01200,0
I-B-XA1207672-190905-04031,0
I-B-XA1207672-190802-01427,0
I-B-XA1207672-190907-00020,0
I-B-XA1207672-190504-01300,0
I-B-XA1207672-190513-00459,0
I-B-XA1207672-190610-01121,0
I-B-XA1207672-190424-02912,0
I-B-XA1207672-190424-02900,0
I-B-XA1207672-190831-00873,0
I-B-XA1207672-190513-00075,0
I-B-XA1207672-190528-02205,0
I-B-XA1207672-190422-00248,0
I-B-XA1207672-190828-03131,0
I-B-XA1207672-190729-00154,0
I-B-XA1207672-190508-03764,0
I-B-XA1207672-190906-03768,0
I-B-XA1207672-190508-01915,0
I-B-XA1207672-190712-01848,0
I-B-XA1207672-190828-03126,0
I-B-XA1207672-190830-02041,0
I-B-XA1207672-190905-04087,0
I-B-XA1207672-190503-02842,0
I-B-XA1207672-190503-04083,0
I-B-XA1207672-190829-00524,0
I-B-XA1207672-190504-01074,0
I-B-XA1207672-190504-01962,0
I-B-XA1207672-190424-03149,0
I-B-XA1207672-190906-00684,0
I-B-XA1207672-190801-02706,0
I-B-XA1207672-190801-01311,0
I-B-XA1207672-190504-00540,0
I-B-XA1207672-190906-01758,0
I-B-XA1207672-190712-03632,0
I-B-XA1207672-190831-00695,0
I-B-XA1207672-190904-01583,0
I-B-XA1207672-190504-00766,0
I-B-XA1207672-190830-04496,0
I-B-XA1207672-190627-01881,0
I-B-XA1207672-190508-02426,0
I-B-XA1207672-190830-02559,0
I-B-XA1207672-190906-02159,0
I-B-XA1207672-190528-01499,0
I-B-XA1207672-190828-02898,0
I-B-XA1207672-190712-01425,0
I-B-XA1207672-190703-01060,0
I-B-XA1207672-190504-01267,0
I-B-XA1207672-190830-04468,0
I-B-XA1207672-190729-00327,0
I-B-XA1207672-190831-00053,0
I-B-XA1207672-190904-01207,0
I-B-XA1207672-190701-00568,0
I-B-XA1207672-190425-00821,0
I-B-XA1207672-190830-04410,0
I-B-XA1207672-190503-00847,0
I-B-XA1207672-190907-01600,0
I-B-XA1207672-190829-00825,0
I-B-XA1207672-190830-01885,0
I-B-XA1207672-190422-00399,0
I-B-XA1207672-190907-01367,0
I-B-XA1207672-190706-02039,0
I-B-XA1207672-190712-01591,0
I-B-XA1207672-190830-02154,0
I-B-XA1207672-190610-00072,0
I-B-XA1207672-190422-00166,0
I-B-XA1207672-190503-03202,0
I-B-XA1207672-190803-00694,0
I-B-XA1207672-190513-01500,0
I-B-XA1207672-190830-03307,0
I-B-XA1207672-190906-01365,0
I-B-XA1207672-190815-00734,0
I-B-XA1207672-190831-00426,0
I-B-XA1207672-190830-02331,0
I-B-XA1207672-190621-00755,0
I-B-XA1207672-190422-00486,0
I-B-XA1207672-190830-00679,0
I-B-XA1207672-190502-01155,0
I-B-XA1207672-190828-02987,0
I-B-XA1207672-190905-03489,0
I-B-XA1207672-190815-00105,0
I-B-XA1207672-190528-03420,0
I-B-XA1207672-190503-04021,0
I-B-XA1207672-190829-00137,0
I-B-XA1207672-190503-00709,0
I-B-XA1207672-190713-00296,0
I-B-XA1207672-190513-00066,0
I-B-XA1207672-190712-03579,0
I-B-XA1207672-190830-01359,0
I-B-XA1207672-190422-00791,0
I-B-XA1207672-190815-01872,0
I-B-XA1207672-190503-02849,0
I-B-XA1207672-190701-00400,0
I-B-XA1207672-190627-01326,0
I-B-XA1207672-190503-02629,0
I-B-XA1207672-190528-02448,0
I-B-XA1207672-190528-02784,0
I-B-XA1207672-190528-02044,0
I-B-XA1207672-190424-02037,0
I-B-XA1207672-190821-01237,0
I-B-XA1207672-190906-03809,0
I-B-XA1207672-190610-00308,0
I-B-XA1207672-190425-01220,0
I-B-XA1207672-190503-03060,0
I-B-XA1207672-190424-02551,0
I-B-XA1207672-190802-02801,0
I-B-XA1207672-190429-00537,0
I-B-XA1207672-190906-01752,0
I-B-XA1207672-190821-00970,1
I-B-XA1207672-190830-02143,0
I-B-XA1207672-190906-02957,0
I-B-XA1207672-190504-00916,0
I-B-XA1207672-190907-00902,0
I-B-XA1207672-190906-03549,0
I-B-XA1207672-190830-04866,0
I-B-XA1207672-190830-04568,0
I-B-XA1207672-190907-00747,0
I-B-XA1207672-190905-00704,0
I-B-XA1207672-190429-00532,0
I-B-XA1207672-190713-00236,0
I-B-XA1207672-190429-00760,0
I-B-XA1207672-190712-03338,0
I-B-XA1207672-190906-00679,0
I-B-XA1207672-190530-04379,0
I-B-XA1207672-190830-01370,0
I-B-XA1207672-190503-01151,0
I-B-XA1207672-190907-00237,0
I-B-XA1207672-190615-01690,0
I-B-XA1207672-190610-00383,0
I-B-XA1207672-190828-01660,0
I-B-XA1207672-190504-00669,0
I-B-XA1207672-190706-02212,0
I-B-XA1207672-190627-00812,0
I-B-XA1207672-190425-00663,0
I-B-XA1207672-190508-03925,0
I-B-XA1207672-190703-01035,0
I-B-XA1207672-190530-04378,0
I-B-XA1207672-190531-00043,0
I-B-XA1207672-190802-02091,0
I-B-XA1207672-190828-01205,0
I-B-XA1207672-190422-00326,0
I-B-XA1207672-190508-03211,0
I-B-XA1207672-190727-01308,0
I-B-XA1207672-190712-01384,0
I-B-XA1207672-190627-00903,0
I-B-XA1207672-190503-03652,0
I-B-XA1207672-190802-02170,0
I-B-XA1207672-190527-00597,0
I-B-XA1207672-190503-02720,0
I-B-XA1207672-190828-03351,0
I-B-XA1207672-190906-00964,0
I-B-XA1207672-190503-02337,0
I-B-XA1207672-190802-01311,0
I-B-XA1207672-190520-01311,0
I-B-XA1207672-190904-01513,0
I-B-XA1207672-190712-03328,0
I-B-XA1207672-190520-00169,0
I-B-XA1207672-190503-03821,0
I-B-XA1207672-190528-01731,0
I-B-XA1207672-190502-02676,0
I-B-XA1207672-190830-04679,0
I-B-XA1207672-190907-00135,0
I-B-XA1207672-190712-01213,0
I-B-XA1207672-190503-00855,0
I-B-XA1207672-190802-00810,0
I-B-XA1207672-190513-00747,0
I-B-XA1207672-190627-01756,0
I-B-XA1207672-190906-02496,0
I-B-XA1207672-190520-01091,0
I-B-XA1207672-190905-03625,0
I-B-XA1207672-190520-00784,0
I-B-XA1207672-190713-00747,0
I-B-XA1207672-190802-00804,0
I-B-XA1207672-190530-04348,0
I-B-XA1207672-190528-01485,0
I-B-XA1207672-190627-00873,0
I-B-XA1207672-190504-00143,0
I-B-XA1207672-190610-00094,0
I-B-XA1207672-190830-04572,0
I-B-XA1207672-190531-00199,0
I-B-XA1207672-190802-01451,0
I-B-XA1207672-190530-04205,0
I-B-XA1207672-190801-01668,0
I-B-XA1207672-190530-04227,0
I-B-XA1207672-190530-03543,0
I-B-XA1207672-190503-03901,0
I-B-XA1207672-190528-02105,0
I-B-XA1207672-190801-02241,0
I-B-XA1207672-190803-00095,0
I-B-XA1207672-190502-02902,0
I-B-XA1207672-190713-00401,0
I-B-XA1207672-190815-01042,0
I-B-XA1207672-190830-04594,0
I-B-XA1207672-190831-00282,0
I-B-XA1207672-190504-00516,0
I-B-XA1207672-190815-01728,0
I-B-XA1207672-190830-04320,0
I-B-XA1207672-190503-03071,0
I-B-XA1207672-190830-02388,0
I-B-XA1207672-190609-00026,0
I-B-XA1207672-190621-00919,0
I-B-XA1207672-190502-02317,0
I-B-XA1207672-190508-02101,0
I-B-XA1207672-190429-00546,0
I-B-XA1207672-190503-03339,0
I-B-XA1207672-190531-00186,0
I-B-XA1207672-190511-01659,0
I-B-XA1207672-190528-02707,0
I-B-XA1207672-190801-03763,0
I-B-XA1207672-190530-03784,0
I-B-XA1207672-190508-03063,0
I-B-XA1207672-190830-01354,0
I-B-XA1207672-190715-00234,0
I-B-XA1207672-190530-03044,0
I-B-XA1207672-190627-01733,0
I-B-XA1207672-190520-00990,0
I-B-XA1207672-190904-01593,0
I-B-XA1207672-190712-03794,0
I-B-XA1207672-190508-03024,0
I-B-XA1207672-190907-00640,0
I-B-XA1207672-190422-00754,0
I-B-XA1207672-190424-02311,0
I-B-XA1207672-190828-03304,0
I-B-XA1207672-190503-00629,0
I-B-XA1207672-190424-03211,0
I-B-XA1207672-190520-00757,0
I-B-XA1207672-190530-03407,0
I-B-XA1207672-190424-02740,0
I-B-XA1207672-190527-00386,0
I-B-XA1207672-190629-00892,0
I-B-XA1207672-190424-03181,0
I-B-XA1207672-190906-02193,0
I-B-XA1207672-190530-04188,0
I-B-XA1207672-190503-02431,0
I-B-XA1207672-190503-02745,0
I-B-XA1207672-190830-00806,0
I-B-XA1207672-190830-02049,0
I-B-XA1207672-190422-00391,0
I-B-XA1207672-190905-01162,0
I-B-XA1207672-190729-00189,0
I-B-XA1207672-190802-02465,0
I-B-XA1207672-190508-02788,0
I-B-XA1207672-190830-01620,0
I-B-XA1207672-190621-03186,0
I-B-XA1207672-190530-03467,0
I-B-XA1207672-190706-01239,0
I-B-XA1207672-190828-01618,0
I-B-XA1207672-190830-02856,0
I-B-XA1207672-190424-02282,0
I-B-XA1207672-190520-00551,0
I-B-XA1207672-190712-01165,0
I-B-XA1207672-190425-00968,0
I-B-XA1207672-190713-00760,0
I-B-XA1207672-190422-00217,0
I-B-XA1207672-190906-02660,1
I-B-XA1207672-190502-02278,0
I-B-XA1207672-190503-03996,0
I-B-XA1207672-190904-01351,1
I-B-XA1207672-190713-01000,0
I-B-XA1207672-190907-01245,0
I-B-XA1207672-190429-01284,0
I-B-XA1207672-190503-04200,0
I-B-XA1207672-190830-01074,0
I-B-XA1207672-190801-03684,0
I-B-XA1207672-190424-01967,0
I-B-XA1207672-190513-01562,0
I-B-XA1207672-190815-00898,0
I-B-XA1207672-190520-00527,0
I-B-XA1207672-190906-01233,0
I-B-XA1207672-190610-00828,0
I-B-XA1207672-190706-02146,0
I-B-XA1207672-190503-03154,0
I-B-XA1207672-190713-00324,0
I-B-XA1207672-190706-01324,0
I-B-XA1207672-190508-02294,0
I-B-XA1207672-190803-00220,0
I-B-XA1207672-190906-01967,0
I-B-XA1207672-190610-00288,0
I-B-XA1207672-190520-00290,0
I-B-XA1207672-190801-02416,0
I-B-XA1207672-190905-03131,0
I-B-XA1207672-190610-00140,0
I-B-XA1207672-190815-01582,0
I-B-XA1207672-190511-01165,0
I-B-XA1207672-190905-00941,0
I-B-XA1207672-190629-00790,0
I-B-XA1207672-190621-01002,0
I-B-XA1207672-190508-03383,0
I-B-XA1207672-190830-01701,0
I-B-XA1207672-190503-03014,0
I-B-XA1207672-190701-00719,0
I-B-XA1207672-190729-00326,0
I-B-XA1207672-190822-00451,0
I-B-XA1207672-190527-00917,0
I-B-XA1207672-190907-02498,0
I-B-XA1207672-190508-03565,0
I-B-XA1207672-190828-00738,0
I-B-XA1207672-190508-02539,0
I-B-XA1207672-190907-02690,0
I-B-XA1207672-190504-00774,0
I-B-XA1207672-190528-02118,0
I-B-XA1207672-190815-01791,0
I-B-XA1207672-190802-02760,0
I-B-XA1207672-190713-00597,0
I-B-XA1207672-190429-00928,0
I-B-XA1207672-190508-01164,0
I-B-XA1207672-190727-01498,0
I-B-XA1207672-190508-02770,0
I-B-XA1207672-190508-03057,0
I-B-XA1207672-190815-01319,0
I-B-XA1207672-190830-03137,0
I-B-XA1207672-190713-00105,0
I-B-XA1207672-190503-02870,0
I-B-XA1207672-190830-05019,0
I-B-XA1207672-190504-01158,0
I-B-XA1207672-190504-01130,0
I-B-XA1207672-190424-02605,0
I-B-XA1207672-190504-00372,0
I-B-XA1207672-190513-00765,0
I-B-XA1207672-190520-00048,0
I-B-XA1207672-190508-03347,0
I-B-XA1207672-190801-02390,0
I-B-XA1207672-190802-02055,0
I-B-XA1207672-190906-00174,0
I-B-XA1207672-190513-00404,0
I-B-XA1207672-190513-01277,0
I-B-XA1207672-190627-00849,0
I-B-XA1207672-190907-01128,0
I-B-XA1207672-190801-01527,0
I-B-XA1207672-190513-00796,0
I-B-XA1207672-190621-01129,0
I-B-XA1207672-190528-02617,0
I-B-XA1207672-190907-02747,0
I-B-XA1207672-190629-00966,0
I-B-XA1207672-190504-00366,0
I-B-XA1207672-190802-00880,0
I-B-XA1207672-190907-01645,0
I-B-XA1207672-190907-01350,0
I-B-XA1207672-190528-02444,0
I-B-XA1207672-190503-00420,0
I-B-XA1207672-190712-03756,0
I-B-XA1207672-190802-01277,0
I-B-XA1207672-190502-01250,0
I-B-XA1207672-190831-00925,0
I-B-XA1207672-190422-00704,0
I-B-XA1207672-190629-00767,0
I-B-XA1207672-190907-01599,0
I-B-XA1207672-190503-00638,0
I-B-XA1207672-190803-00550,0
I-B-XA1207672-190520-00819,0
I-B-XA1207672-190513-00296,0
I-B-XA1207672-190424-02155,0
I-B-XA1207672-190905-00920,0
I-B-XA1207672-190530-03525,0
I-B-XA1207672-190513-00477,0
I-B-XA1207672-190907-02210,0
I-B-XA1207672-190527-00797,0
I-B-XA1207672-190904-01354,0
I-B-XA1207672-190621-03188,0
I-B-XA1207672-190530-04194,0
I-B-XA1207672-190802-00118,0
I-B-XA1207672-190610-00203,0
I-B-XA1207672-190906-02760,0
I-B-XA1207672-190527-00659,0
I-B-XA1207672-190815-00495,0
I-B-XA1207672-190831-00654,0
I-B-XA1207672-190905-00959,0
I-B-XA1207672-190527-00073,0
I-B-XA1207672-190610-00668,0
I-B-XA1207672-190425-00085,0
I-B-XA1207672-190513-01483,0
I-B-XA1207672-190715-00049,0
I-B-XA1207672-190530-04167,0
I-B-XA1207672-190424-02284,0
I-B-XA1207672-190712-03826,0
I-B-XA1207672-190504-01734,0
I-B-XA1207672-190513-00406,0
I-B-XA1207672-190429-00375,0
I-B-XA1207672-190907-02636,0
I-B-XA1207672-190907-01330,0
I-B-XA1207672-190828-03017,0
I-B-XA1207672-190610-00129,0
I-B-XA1207672-190530-04386,0
I-B-XA1207672-190830-00748,0
I-B-XA1207672-190520-00369,0
I-B-XA1207672-190828-01451,0
I-B-XA1207672-190520-00890,0
I-B-XA1207672-190503-03664,0
I-B-XA1207672-190828-01072,0
I-B-XA1207672-190520-00163,0
I-B-XA1207672-190502-00021,0
I-B-XA1207672-190727-01641,0
I-B-XA1207672-190503-03281,0
I-B-XA1207672-190508-03900,0
I-B-XA1207672-190427-02306,0
I-B-XA1207672-190801-01233,0
I-B-XA1207672-190430-03649,0
I-B-XA1207672-190729-00234,0
I-B-XA1207672-190528-02330,0
I-B-XA1207672-190503-03902,0
I-B-XA1207672-190706-01479,0
I-B-XA1207672-190429-00934,0
I-B-XA1207672-190906-01494,0
I-B-XA1207672-190425-00936,0
I-B-XA1207672-190906-00496,0
I-B-XA1207672-190802-02919,0
I-B-XA1207672-190907-02200,0
I-B-XA1207672-190504-01164,0
I-B-XA1207672-190907-02519,0
I-B-XA1207672-190503-03189,0
I-B-XA1207672-190621-01122,0
I-B-XA1207672-190821-01434,0
I-B-XA1207672-190621-00838,0
I-B-XA1207672-190610-00018,0
I-B-XA1207672-190429-01021,0
I-B-XA1207672-190802-00465,0
I-B-XA1207672-190502-02176,0
I-B-XA1207672-190425-01039,0
I-B-XA1207672-190802-02758,0
I-B-XA1207672-190830-04277,0
I-B-XA1207672-190907-00954,0
I-B-XA1207672-190828-03549,0
I-B-XA1207672-190830-04626,0
I-B-XA1207672-190530-03372,0
I-B-XA1207672-190906-03127,0
I-B-XA1207672-190905-03541,0
I-B-XA1207672-190528-02666,0
I-B-XA1207672-190508-03688,0
I-B-XA1207672-190528-03476,0
I-B-XA1207672-190530-03943,0
I-B-XA1207672-190527-00708,0
I-B-XA1207672-190530-03414,0
I-B-XA1207672-190801-03829,0
I-B-XA1207672-190528-03286,0
I-B-XA1207672-190801-01445,0
I-B-XA1207672-190905-03835,0
I-B-XA1207672-190905-03549,0
I-B-XA1207672-190520-00689,0
I-B-XA1207672-190830-01707,0
I-B-XA1207672-190528-03297,0
I-B-XA1207672-190520-00615,0
I-B-XA1207672-190830-01615,0
I-B-XA1207672-190513-01187,0
I-B-XA1207672-190424-01048,0
I-B-XA1207672-190528-01958,0
I-B-XA1207672-190831-00205,0
I-B-XA1207672-190906-02275,0
I-B-XA1207672-190801-02206,0
I-B-XA1207672-190815-00907,0
I-B-XA1207672-190520-01284,0
I-B-XA1207672-190729-00149,0
I-B-XA1207672-190520-00513,0
I-B-XA1207672-190906-03545,0
I-B-XA1207672-190905-00596,0
I-B-XA1207672-190906-01334,0
I-B-XA1207672-190520-01117,0
I-B-XA1207672-190905-04145,0
I-B-XA1207672-190520-00934,0
I-B-XA1207672-190627-01839,0
I-B-XA1207672-190503-03523,0
I-B-XA1207672-190530-03492,0
I-B-XA1207672-190504-01418,0
I-B-XA1207672-190905-03174,0
I-B-XA1207672-190802-01272,0
I-B-XA1207672-190504-00188,0
I-B-XA1207672-190424-02476,0
I-B-XA1207672-190503-00031,0
I-B-XA1207672-190424-02329,0
I-B-XA1207672-190815-00203,0
I-B-XA1207672-190706-02369,0
I-B-XA1207672-190830-01357,0
I-B-XA1207672-190906-01524,0
I-B-XA1207672-190621-01495,0
I-B-XA1207672-190503-02938,0
I-B-XA1207672-190712-01863,0
I-B-XA1207672-190621-00906,0
I-B-XA1207672-190831-00148,0
I-B-XA1207672-190905-00931,0
I-B-XA1207672-190429-00678,0
I-B-XA1207672-190627-01691,0
I-B-XA1207672-190907-02170,0
I-B-XA1207672-190621-01289,0
I-B-XA1207672-190504-01374,0
I-B-XA1207672-190502-02428,0
I-B-XA1207672-190906-02115,0
I-B-XA1207672-190828-02944,1
I-B-XA1207672-190627-00788,0
I-B-XA1207672-190831-00136,0
I-B-XA1207672-190829-00350,0
I-B-XA1207672-190425-00189,0
I-B-XA1207672-190503-03567,0
I-B-XA1207672-190830-00708,0
I-B-XA1207672-190712-01091,0
I-B-XA1207672-190830-03917,0
I-B-XA1207672-190425-00882,0
I-B-XA1207672-190907-01263,0
I-B-XA1207672-190513-01162,0
I-B-XA1207672-190906-02875,0
I-B-XA1207672-190831-00008,0
I-B-XA1207672-190906-00356,0
I-B-XA1207672-190907-01574,0
I-B-XA1207672-190528-01394,0
I-B-XA1207672-190801-01587,0
I-B-XA1207672-190828-03456,0
I-B-XA1207672-190906-00571,0
I-B-XA1207672-190831-00726,0
I-B-XA1207672-190828-01051,0
I-B-XA1207672-190503-03463,0
I-B-XA1207672-190503-00417,0
I-B-XA1207672-190802-02821,0
I-B-XA1207672-190429-00842,0
I-B-XA1207672-190830-04487,0
I-B-XA1207672-190830-01135,0
I-B-XA1207672-190907-01965,0
I-B-XA1207672-190424-01992,0
I-B-XA1207672-190830-03367,0
I-B-XA1207672-190828-03577,0
I-B-XA1207672-190425-01165,0
I-B-XA1207672-190504-01951,0
I-B-XA1207672-190429-00698,0
